nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3009,143,1599,54,11,126
10,3238,308,948,408,13,27
40,1978,1181,1096,527,44,116
70,904,170,1456,1907,367,138
91,26,37,83,604,3881,311
100,56,40,12,109,1825,2900
