nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,905,746,19,0,5,2,14,0,0,0,0,0,0,0,12
1,514,901,35,9,92,21,108,12,0,2,0,2,1,0,6
2,10,3,1317,11,133,106,1,1,25,0,1,2,0,1,92
10,3,440,393,115,741,8,1,0,0,0,0,0,1,0,1
20,189,415,1,0,375,121,296,87,35,92,45,37,3,1,6
30,54,71,6,133,602,47,224,130,75,264,26,64,0,0,7
40,0,0,130,79,6,811,0,0,611,2,9,1,0,2,52
50,19,85,18,41,214,114,359,117,5,546,48,123,6,3,5
60,491,784,0,0,83,32,274,0,5,1,4,0,5,0,24
70,21,7,0,16,321,31,259,126,137,476,106,145,11,38,9
80,113,251,0,0,102,25,160,65,8,302,80,321,238,35,3
90,70,4,11,7,73,11,110,56,0,931,18,327,32,1,52
91,3,3,0,0,1,2,87,10,7,32,13,269,988,178,110
92,1,2,0,1,1,7,58,4,21,12,30,38,369,914,245
100,6,0,6,2,2,3,37,0,20,0,8,12,133,84,1390
