nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,159,1387,9,25,0,0,89,0,7,0,0,9,0,0,18
1,239,1084,62,82,13,0,151,14,0,28,5,15,0,1,9
2,666,0,368,4,0,10,0,0,577,0,2,2,6,0,68
10,19,10,880,393,361,1,27,7,1,4,0,0,0,0,0
20,7,613,12,286,60,30,180,25,22,390,26,42,0,3,7
30,20,100,53,253,79,28,174,97,38,719,7,121,0,0,14
40,53,0,559,185,147,100,0,0,588,2,1,8,2,0,58
50,6,82,32,101,23,7,225,82,3,919,28,169,0,18,8
60,0,553,0,150,1,1,796,8,6,74,0,103,7,0,4
70,2,16,5,85,3,19,133,17,84,925,59,256,1,97,1
80,0,360,0,48,8,0,63,3,1,566,36,349,74,153,42
90,1,7,0,19,1,4,20,16,23,988,40,467,34,13,70
91,0,2,0,0,0,1,21,3,1,89,42,293,536,596,119
92,1,0,1,4,0,4,14,1,18,34,12,74,261,1181,98
100,0,8,11,2,0,3,0,1,15,7,22,19,170,217,1228
