nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,907,754,16,2,6,2,0,2,0,1,0,0,0,0,13
1,582,891,25,21,66,30,24,46,0,4,0,8,0,1,5
2,0,0,1124,2,30,423,11,3,25,16,3,0,0,0,66
10,25,671,141,202,646,6,2,10,0,0,0,0,0,0,0
20,326,367,0,3,287,181,42,253,1,89,76,73,0,1,4
30,27,110,3,269,277,215,44,303,75,244,39,81,7,1,8
40,0,0,113,26,96,1018,1,60,202,127,17,2,1,1,39
50,14,136,11,71,97,176,129,351,0,397,74,221,14,10,2
60,1387,194,0,1,25,18,10,36,5,13,5,0,2,0,7
70,21,34,1,13,86,110,90,384,98,504,103,215,27,11,6
80,17,369,0,0,61,123,93,60,4,344,99,314,204,13,2
90,64,5,4,12,19,63,64,153,0,779,35,445,21,2,37
91,6,2,0,0,2,3,75,9,2,36,20,233,1103,133,79
92,2,3,0,1,1,18,45,6,16,21,27,51,410,864,238
100,10,3,10,1,1,7,35,6,13,4,11,17,126,82,1377
