nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1073,577,13,2,7,6,4,5,0,1,0,0,0,0,15
1,647,811,29,25,68,27,40,33,0,6,3,7,0,0,7
2,1,0,1316,2,3,122,99,2,19,29,0,16,0,0,94
10,26,640,215,176,611,16,15,4,0,0,0,0,0,0,0
20,227,449,3,7,224,182,93,243,0,99,97,73,0,2,4
30,68,78,17,283,264,256,151,92,67,270,65,79,3,2,8
40,0,0,310,84,42,962,1,3,199,65,5,4,1,1,26
50,15,137,17,70,74,116,244,264,0,468,113,169,5,8,3
60,1023,258,0,9,51,283,0,5,5,5,36,10,7,0,11
70,17,33,3,20,79,110,101,378,97,419,127,238,43,30,8
80,8,367,0,1,51,128,111,61,2,245,150,360,180,36,3
90,67,7,5,11,20,51,86,78,0,704,105,504,24,3,38
91,8,1,0,0,0,4,64,11,3,21,20,287,1062,166,56
92,2,4,0,0,4,4,48,6,10,20,25,59,431,930,160
100,11,1,7,1,1,6,28,0,7,3,13,23,166,75,1361
