nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,726,917,17,1,7,2,10,0,0,0,0,0,0,0,23
1,502,911,36,20,65,39,84,23,0,1,6,0,0,0,16
2,1,0,1264,0,87,149,0,15,25,18,4,0,2,21,117
10,23,405,420,233,616,2,1,1,0,0,0,2,0,0,0
20,145,557,2,12,182,238,216,132,22,55,119,9,1,0,13
30,27,120,5,276,263,139,206,281,75,208,44,45,1,1,12
40,0,0,189,6,0,1170,0,0,283,0,9,0,0,2,44
50,12,89,17,89,62,137,323,294,1,381,105,154,16,0,23
60,74,1033,0,0,21,38,470,14,5,0,0,0,0,0,48
70,11,14,2,29,70,106,252,215,142,503,141,165,29,18,6
80,12,360,0,1,28,71,312,78,11,258,372,71,109,17,3
90,5,36,10,13,10,25,112,169,0,726,146,317,26,1,107
91,0,2,0,0,0,1,83,4,5,46,102,202,1022,118,118
92,1,3,0,1,0,11,76,5,14,7,41,53,475,777,239
100,2,1,6,0,1,2,41,1,4,1,5,11,115,68,1445
