nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1339,315,13,1,8,11,0,2,0,0,0,0,0,0,14
1,766,706,35,9,78,22,48,23,1,0,1,4,0,0,10
2,0,0,1149,3,62,236,100,12,25,5,6,19,2,2,82
10,23,429,381,117,731,13,4,5,0,0,0,0,0,0,0
20,393,314,5,0,286,129,185,183,19,60,65,54,0,3,7
30,93,64,15,219,304,230,279,107,74,210,40,54,2,2,10
40,0,0,183,69,10,809,2,4,582,7,10,1,0,2,24
50,12,141,14,47,92,124,375,236,2,425,69,135,9,7,15
60,1388,165,0,0,65,46,0,4,5,1,0,16,2,0,11
70,20,32,3,19,115,95,161,357,122,490,98,140,20,24,7
80,9,368,0,0,68,124,139,83,6,254,123,320,166,35,8
90,44,3,4,8,40,57,133,109,0,842,35,326,37,3,62
91,6,1,0,0,1,4,64,9,3,39,10,210,1158,112,86
92,1,5,0,1,4,17,60,10,13,11,21,48,446,764,302
100,3,2,7,2,1,8,38,0,6,0,9,6,155,61,1405
