nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,252,991,12,2,361,2,59,1,7,0,0,0,0,0,16
1,343,619,68,33,472,7,106,41,0,1,0,2,3,0,8
2,623,0,456,7,0,19,0,0,527,2,4,0,0,0,65
10,10,17,799,490,358,14,1,12,2,0,0,0,0,0,0
20,60,270,11,65,518,31,290,291,35,33,40,36,20,1,2
30,43,20,62,160,224,173,391,300,31,199,17,63,8,0,12
40,16,0,510,146,3,82,0,0,894,4,1,1,0,0,46
50,29,74,35,78,78,45,287,374,6,493,21,132,44,7,0
60,134,213,0,38,536,19,676,64,11,0,0,8,2,0,2
70,10,0,7,19,30,11,501,485,116,233,105,116,19,51,0
80,2,88,0,24,315,0,206,199,4,122,66,266,359,51,1
90,3,0,0,4,17,16,192,257,21,692,14,328,84,3,72
91,2,0,0,0,2,0,49,32,2,21,11,214,943,374,53
92,1,0,1,2,1,5,45,11,31,9,22,42,344,1126,63
100,4,0,6,0,13,1,11,2,43,2,10,10,316,225,1060
