nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,2666,277,1767,30,56,7,7,132
10,3610,517,436,44,273,26,3,33
30,2213,1075,803,191,481,40,0,139
50,2135,600,1058,47,937,49,23,93
70,1059,183,1145,117,1691,439,231,77
90,153,81,496,63,1784,511,1446,408
92,18,19,24,23,166,334,3936,422
100,19,73,23,10,14,304,1440,3059
