nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,2805,163,1696,49,84,9,10,126
10,3765,399,287,102,356,19,6,8
30,2214,1125,593,252,619,19,2,118
50,2398,538,684,112,1029,63,54,64
70,1299,124,787,131,1846,469,218,68
90,205,46,358,52,1910,593,1466,312
92,18,8,36,13,146,442,3980,299
100,27,63,20,47,40,429,1473,2843
