nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,2843,231,1619,34,86,18,9,102
10,3671,599,193,89,299,72,7,12
30,2013,1008,434,728,576,62,9,112
50,2359,651,606,79,1035,106,62,44
70,1199,401,594,133,1691,451,463,10
90,168,161,299,41,1974,526,1612,161
92,6,18,22,8,165,306,4091,326
100,14,79,29,22,26,455,1574,2743
