nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,2886,103,1680,60,70,22,11,110
10,3817,287,422,48,275,69,9,15
30,2433,765,673,366,526,64,8,107
50,2363,390,912,119,948,61,71,78
70,1362,63,843,182,1783,344,358,7
90,250,16,389,125,1802,475,1366,519
92,20,0,46,8,205,256,3850,557
100,71,17,30,7,42,142,1383,3250
