nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1529,82,0,0,38,0,0,0,19,1,0,16,0,0,18
1,1262,348,0,0,26,3,8,0,2,3,0,38,2,0,11
2,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,6
10,1454,224,0,0,1,14,0,0,0,2,0,7,0,0,1
20,1021,210,0,0,105,11,12,9,90,23,0,158,57,0,7
30,1005,127,0,0,19,45,0,4,80,88,0,314,2,9,10
40,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0
50,704,137,0,0,44,22,45,5,6,59,0,589,84,3,5
60,923,544,0,0,40,74,0,26,15,0,0,46,0,0,35
70,781,50,0,0,16,22,2,1,297,59,0,449,10,12,4
80,721,2,0,0,0,0,6,0,72,29,0,503,184,186,0
90,396,34,0,0,6,8,5,4,45,82,0,965,82,6,70
91,29,10,0,0,1,1,5,0,16,8,0,336,1063,172,62
92,5,3,0,0,2,1,4,2,375,3,1,94,270,589,354
100,4,15,0,0,1,0,0,1,350,0,0,19,107,303,903
