nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,970,704,0,0,0,0,0,0,19,0,0,4,0,0,6
1,473,1006,0,0,171,5,2,4,2,0,1,28,3,0,8
2,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,18
10,0,78,0,0,1608,8,0,0,0,0,0,9,0,0,0
20,641,672,0,0,49,15,1,1,90,14,0,127,91,0,2
30,139,421,0,0,471,169,0,11,80,57,0,309,37,0,9
40,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0
50,129,306,0,0,356,157,2,16,6,28,9,598,80,2,14
60,0,1094,0,0,395,103,0,0,15,0,0,96,0,0,0
70,50,438,0,0,119,252,0,8,297,77,0,414,46,0,2
80,296,421,0,0,0,15,0,0,72,106,2,313,478,0,0
90,58,132,0,0,79,169,0,4,41,134,0,926,123,4,33
91,15,12,0,0,8,7,4,5,16,3,0,313,1121,84,115
92,4,8,0,0,4,0,0,5,354,0,1,90,482,295,460
100,1,101,0,0,5,0,0,1,330,0,0,39,198,127,901
