nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4337,154,262,43,11,1,0,134
10,2339,1563,677,66,244,41,3,9
30,435,1283,2023,557,529,65,5,45
50,2508,370,710,99,1078,107,16,54
70,625,344,641,714,1670,615,219,114
90,32,71,274,86,1673,2016,428,362
92,3,7,248,20,91,656,3092,825
100,27,11,256,31,22,316,346,3933
