nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4045,171,459,102,12,6,1,146
10,2284,1429,280,658,241,26,5,19
30,583,1024,858,1782,551,60,9,75
50,2018,593,651,409,1011,152,25,83
70,604,343,265,653,2089,756,175,57
90,17,65,297,68,1744,1938,512,301
92,0,39,209,45,116,726,3066,741
100,17,14,86,54,8,303,341,4119
