nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4229,129,304,44,16,1,0,219
10,2418,1394,691,73,313,34,0,19
30,639,1187,1634,624,690,58,0,110
50,2500,451,522,91,1135,150,12,81
70,667,347,414,576,1843,816,215,64
90,100,93,159,60,1667,2160,285,418
92,2,5,162,18,105,895,2468,1287
100,33,3,84,19,24,279,185,4315
