nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4329,122,88,66,161,0,1,175
10,2332,1694,184,299,396,24,2,11
30,542,1426,1458,691,676,60,0,89
50,2400,373,534,275,1182,102,19,57
70,662,242,516,685,1986,598,199,54
90,18,42,221,81,1834,2017,358,371
92,2,15,181,47,162,937,2699,899
100,24,10,166,41,29,308,246,4118
