nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4234,104,365,90,6,1,0,142
10,2358,1359,146,742,265,46,2,24
30,295,1456,2503,93,462,65,8,60
50,2386,324,543,454,996,120,20,99
70,628,479,253,577,1965,737,272,31
90,43,80,301,91,1656,2002,397,372
92,2,6,210,72,92,745,2901,914
100,24,13,110,21,13,299,310,4152
