nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4117,201,397,57,6,5,0,159
10,2403,1462,614,151,245,39,3,25
30,288,1266,2607,181,449,76,7,68
50,2441,301,893,136,838,227,17,89
70,620,519,524,519,1638,890,204,28
90,35,72,392,73,1341,2304,436,289
92,7,9,238,31,114,775,3002,766
100,21,18,212,27,5,319,330,4010
