nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4239,139,336,47,4,4,1,172
10,2373,1286,860,116,231,44,2,30
30,449,1263,474,2193,423,66,0,74
50,2445,402,794,62,962,144,12,121
70,671,496,991,566,1062,915,208,33
90,33,86,395,77,1500,2064,402,385
92,0,6,192,41,105,961,2869,768
100,15,16,73,39,20,438,292,4049
