nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4059,191,359,107,55,27,11,133
10,2247,1128,502,470,439,128,5,23
30,971,864,708,1600,576,141,12,70
50,1567,655,765,547,937,383,8,80
70,644,325,511,762,1588,955,107,50
90,31,109,319,268,1393,2090,332,400
92,23,11,160,84,137,1104,2373,1050
100,40,29,95,22,63,387,408,3898
