nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4148,150,317,120,37,11,4,155
10,2248,1097,494,759,290,32,5,17
30,691,829,1056,1600,551,80,9,126
50,1808,402,670,788,845,295,14,120
70,566,143,506,1399,1425,762,84,57
90,23,21,260,467,1389,1992,302,488
92,2,15,104,79,93,1041,2490,1118
100,17,13,77,31,27,247,292,4238
