nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4045,188,375,84,69,60,22,99
10,2242,1132,486,518,382,162,5,15
30,517,787,1327,1478,565,194,31,43
50,1490,527,788,609,909,556,7,56
70,592,201,466,891,1461,1186,95,50
90,29,92,250,387,974,2500,355,355
92,18,16,108,96,138,1124,2640,802
100,77,24,40,52,31,392,359,3967
