nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4265,126,335,69,33,6,0,108
10,2229,1425,515,290,379,66,4,34
30,524,961,1130,1412,736,78,13,88
50,1918,509,754,260,1103,320,8,70
70,573,244,467,694,2025,791,114,34
90,53,76,350,101,1729,1837,462,334
92,12,7,140,78,120,816,2878,891
100,47,18,99,22,37,302,326,4091
