nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4121,172,346,85,67,21,2,128
10,1962,1426,565,458,401,102,16,12
30,338,973,1517,1338,502,150,35,89
50,1644,611,700,383,1021,344,16,223
70,588,199,560,647,1661,1100,122,65
90,57,59,357,137,1336,2175,417,404
92,18,7,198,67,77,982,2623,970
100,37,9,125,27,15,278,388,4063
