nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4149,181,369,87,35,11,7,103
10,2081,1458,551,336,418,68,14,16
30,450,1025,1716,931,620,79,24,97
50,1516,833,906,398,929,278,22,60
70,557,277,494,648,1877,799,130,160
90,22,74,329,283,1352,2005,367,510
92,6,22,150,63,91,850,2705,1055
100,37,28,51,29,41,194,364,4198
