nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4109,202,381,75,39,23,11,102
10,2017,1513,472,368,389,119,44,20
30,544,1081,1183,1345,560,144,19,66
50,1485,923,566,548,894,414,13,99
70,541,252,492,722,1583,1150,151,51
90,71,88,237,193,1273,2334,363,383
92,9,33,149,83,122,1081,2394,1071
100,44,19,61,28,30,366,302,4092
