nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,4117,88,452,50,80,18,12,125
10,2260,1217,701,239,330,171,6,18
30,423,969,1593,1117,597,151,21,71
50,1921,464,869,420,604,529,20,115
70,613,124,772,521,1591,1062,209,50
90,33,42,382,225,1000,2352,406,502
92,9,0,148,82,55,759,2887,1002
100,19,6,63,32,24,254,431,4113
