nan,0.0,10.0,40.0,70.0,91.0,100.0
0,4502,105,140,27,0,168
10,1784,1844,628,654,6,26
40,1698,574,1820,744,19,87
70,474,574,503,2833,427,131
91,5,3,166,563,3301,904
100,26,4,73,67,482,4290
