nan,0.0,10.0,40.0,70.0,91.0,100.0
0,4222,425,78,45,1,171
10,1769,2032,402,692,15,32
40,1775,1821,345,836,35,130
70,444,452,564,2776,521,185
91,6,25,62,567,3411,871
100,18,20,48,62,446,4348
