nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,407,518,686,11,33,11,0,3,19,0,0,0,0,0,15
1,373,324,739,78,70,22,12,25,49,0,2,3,1,0,5
2,1062,34,48,117,41,155,60,30,56,0,2,5,11,0,82
10,1,412,513,519,165,4,1,20,68,0,0,0,0,0,0
20,104,188,306,210,215,100,92,183,213,6,31,49,3,0,3
30,89,61,96,137,191,60,208,574,129,62,67,20,0,0,9
40,195,358,13,183,416,170,51,116,149,1,2,1,1,0,47
50,37,59,98,168,42,30,197,350,237,190,225,48,19,2,1
60,26,157,236,162,379,271,53,163,233,2,13,0,3,0,5
70,37,7,2,76,58,73,258,523,163,116,227,131,5,25,2
80,0,8,320,50,50,42,79,196,91,96,338,141,273,19,0
90,9,0,4,11,16,15,259,261,96,316,564,57,52,0,43
91,1,0,2,2,0,7,87,13,14,13,236,105,741,423,59
92,1,1,0,4,1,17,36,8,14,6,41,64,410,1035,65
100,1,6,6,12,5,2,58,3,2,0,24,10,248,177,1149
